This is a test trajectory computed for unit testing
Forward lookahead radius: 1Backward lookahead radius: 2Tractor Wheelbase: 0.3Trailer Wheelbase: 0.8Tractor hitch offset: 0.2Velocity-0.2

Piecewise Linear Path
0, 0
0, -5
-7, -6
-5.59019e-06	-0.0375415	1.57075	2.33977	-0.700044	0.676443	3.14152
-5.59852e-06	-0.0378589	1.57079	2.34105	-0.700605	0.675593	3.14155
-5.59542e-06	-0.0381755	1.57082	2.34232	-0.701162	0.674745	3.14159
-5.60283e-06	-0.0382183	1.57042	2.34065	-0.700381	0.675451	-3.14156
-5.71521e-06	-0.038535	1.57046	2.34192	-0.700938	0.674603	3.14122
-5.81606e-06	-0.0388509	1.57049	2.34319	-0.701493	0.673757	3.14126
-5.90556e-06	-0.0391661	1.57053	2.34445	-0.702044	0.672913	3.1413
-5.98388e-06	-0.0394806	1.57056	2.34571	-0.702591	0.67207	3.14133
-6.05117e-06	-0.0397943	1.5706	2.34696	-0.703136	0.67123	3.14137
-6.1076e-06	-0.0401073	1.57063	2.3482	-0.703677	0.670391	3.1414
-6.15331e-06	-0.0404197	1.57067	2.34944	-0.704214	0.669554	3.14143
-6.18847e-06	-0.0407313	1.5707	2.35068	-0.704749	0.668718	3.14147
-6.21321e-06	-0.0410422	1.57073	2.35191	-0.70528	0.667885	3.1415
-6.2277e-06	-0.0413525	1.57077	2.35314	-0.705808	0.667053	3.14153
-6.23206e-06	-0.0416621	1.5708	2.35436	-0.706332	0.666223	3.14157
-6.24149e-06	-0.0417084	1.57039	2.35263	-0.705537	0.666966	-3.14159
-6.36288e-06	-0.0420182	1.57042	2.35385	-0.706062	0.666136	3.14119
-6.47406e-06	-0.0423272	1.57045	2.35506	-0.706585	0.665307	3.14122
-6.57516e-06	-0.0426356	1.57048	2.35628	-0.707104	0.66448	3.14125
-6.66633e-06	-0.0429434	1.57052	2.35748	-0.70762	0.663655	3.14129
-6.74771e-06	-0.0432505	1.57055	2.35869	-0.708134	0.662832	3.14132
-6.81944e-06	-0.043557	1.57058	2.35989	-0.708644	0.66201	3.14135
-6.88163e-06	-0.0438628	1.57061	2.36108	-0.709151	0.661189	3.14138
-6.93443e-06	-0.044168	1.57064	2.36227	-0.709655	0.660371	3.14141
-6.97797e-06	-0.0444726	1.57067	2.36345	-0.710157	0.659554	3.14144
-7.01237e-06	-0.0447766	1.5707	2.36463	-0.710655	0.658738	3.14147
-7.03775e-06	-0.04508	1.57073	2.36581	-0.711151	0.657924	3.1415
-7.05423e-06	-0.0453828	1.57076	2.36698	-0.711644	0.657112	3.14153
-7.06195e-06	-0.045685	1.57079	2.36815	-0.712133	0.656301	3.14156
-7.06101e-06	-0.0459866	1.57081	2.36931	-0.712621	0.655492	3.14159
-7.07095e-06	-0.0460376	1.57039	2.3675	-0.711806	0.656285	-3.14157
-7.18916e-06	-0.0463394	1.57042	2.36866	-0.712295	0.655475	3.14119
-7.29861e-06	-0.0466406	1.57045	2.36982	-0.71278	0.654667	3.14122
-7.39942e-06	-0.0469412	1.57048	2.37098	-0.713263	0.653861	3.14125
-7.49169e-06	-0.0472413	1.5705	2.37213	-0.713743	0.653056	3.14128
-7.57554e-06	-0.0475408	1.57053	2.37328	-0.71422	0.652253	3.1413
-7.65109e-06	-0.0478397	1.57056	2.37442	-0.714695	0.651451	3.14133
-7.71844e-06	-0.0481381	1.57058	2.37556	-0.715167	0.65065	3.14136
-7.77771e-06	-0.0484359	1.57061	2.37669	-0.715636	0.649851	3.14139
-7.82899e-06	-0.0487332	1.57064	2.37783	-0.716103	0.649053	3.14141
-7.87239e-06	-0.0490299	1.57066	2.37895	-0.716567	0.648257	3.14144
-7.90802e-06	-0.0493261	1.57069	2.38008	-0.717029	0.647462	3.14147
-7.93598e-06	-0.0496218	1.57071	2.3812	-0.717488	0.646669	3.14149
-7.95636e-06	-0.049917	1.57074	2.38231	-0.717945	0.645877	3.14152
-7.96927e-06	-0.0502116	1.57077	2.38342	-0.718399	0.645087	3.14154
-7.9748e-06	-0.0505058	1.57079	2.38453	-0.71885	0.644298	3.14157
-7.97306e-06	-0.0507994	1.57081	2.38563	-0.7193	0.64351	3.14159
-7.98451e-06	-0.0508562	1.57038	2.38372	-0.718464	0.644362	-3.14157
-8.10458e-06	-0.05115	1.5704	2.38483	-0.718914	0.643574	3.14118
-8.21726e-06	-0.0514434	1.57042	2.38593	-0.719363	0.642788	3.1412
-8.32263e-06	-0.0517362	1.57045	2.38703	-0.719808	0.642002	3.14123
-8.42079e-06	-0.0520286	1.57047	2.38812	-0.720252	0.641218	3.14125
-8.51183e-06	-0.0523204	1.5705	2.38921	-0.720693	0.640435	3.14127
-8.59584e-06	-0.0526118	1.57052	2.3903	-0.721131	0.639654	3.1413
-8.67291e-06	-0.0529027	1.57054	2.39138	-0.721568	0.638874	3.14132
-8.74314e-06	-0.0531931	1.57057	2.39246	-0.722002	0.638095	3.14135
-8.80661e-06	-0.0534831	1.57059	2.39354	-0.722433	0.637318	3.14137
-8.86339e-06	-0.0537725	1.57061	2.39461	-0.722863	0.636542	3.14139
-8.91359e-06	-0.0540615	1.57063	2.39568	-0.72329	0.635767	3.14141
-8.95728e-06	-0.0543501	1.57066	2.39675	-0.723715	0.634993	3.14144
-8.99454e-06	-0.0546382	1.57068	2.39781	-0.724138	0.634221	3.14146
-9.02546e-06	-0.0549258	1.5707	2.39887	-0.724558	0.63345	3.14148
-9.05011e-06	-0.055213	1.57072	2.39993	-0.724977	0.63268	3.1415
